map,card,map_elo_delta,other_maps_elo_delta,difference,approx_standard_error,approx_z_score,map_offers,other_maps_offers
Hellas,Trees,0.15715520105736422,0.025743711030943316,0.1314114900264209,0.2026485738271724,0.6484698487860783,2460,6427
Hellas,Tropical Resort,-0.18842379617700697,-0.4416265717220363,0.25320277554502935,0.20199115077017651,1.2535340017599133,2437,6397
Hellas,Tundra Farming,-0.26309922618989884,-0.5217166298958885,0.2586174037059897,0.2027560930707703,1.2755098985642885,2441,6501
Hellas,Underground City,-0.5104999396231776,-0.31920896560094997,-0.19129097402222767,0.2005145053395629,-0.9540006778975139,2509,6450
Hellas,Underground Detonations,-0.0827317632583249,-0.5029144930383822,0.42018272978005733,0.2000598853058768,2.1002847679215098,2567,6442
Hellas,Urbanized Area,-0.31874548442007883,-0.2960955616000364,-0.022649922820042412,0.20497593189168595,-0.11050040173502496,2448,6347
Hellas,Vesta Shipyard,0.30093519909830846,-0.0009114435183691216,0.3018466426166776,0.2031662187680798,1.4857127550384959,2490,6310
Hellas,Viral Enhancers,0.2811534877599131,0.06273566619110996,0.21841782156880316,0.2024365680110383,1.0789444995772377,2515,6379
Hellas,Virus,0.07150060310385604,0.08228942505717747,-0.010788821953321426,0.20224911251734548,-0.05334422395745318,2444,6351
Hellas,Water Import From Europa,-0.2415021939414942,-0.2972079966087019,0.055705802667207704,0.2039967976328994,0.27307194678346164,2457,6400
Hellas,Water Splitting Plant,-0.46259814054384846,-0.35170506088558695,-0.1108930796582615,0.20352890917312702,-0.5448517368308251,2419,6472
Hellas,Wave Power,-0.571267123706424,-0.2258183730866111,-0.34544875061981284,0.20851209110071892,-1.6567324647516415,2405,6428
Hellas,Windmills,0.005221686020208114,-0.3614202269661259,0.36664191298633403,0.20767920938681778,1.765424252475059,2443,6351
Hellas,Worms,-0.5113562918758213,-0.3513834426253122,-0.15997284925050914,0.2031300038686613,-0.7875392418834566,2443,6502
Hellas,Zeppelins,-0.46926756317027807,-0.2844490273827638,-0.18481853578751428,0.20428572410430781,-0.9047060757566513,2460,6369
Elysium,AI Central,1.5162334837277527,2.3547484231630214,-0.8385149394352687,0.2865348923856401,-2.926397313967377,941,7882
Elysium,Acquired Company,0.804924126381145,0.8717959899119607,-0.06687186353081576,0.28256135343818867,-0.23666316259149792,988,7999
Elysium,Adaptation Technology,0.09023355379583552,-0.24191384352851852,0.33214739732435405,0.29293977866372717,1.1338419071642514,910,8036
Elysium,Adapted Lichen,-0.32538990320693184,-0.30396581076896845,-0.021424092437963393,0.2829732824164699,-0.07571065457138171,957,8051
Elysium,Advanced Alloys,1.5949661861742563,1.7783217304980536,-0.1833555443237973,0.3041344861062092,-0.6028765322580559,926,7986
Elysium,Advanced Ecosystems,-0.615988079426865,-0.29031974958364,-0.32566832984322497,0.2930682468673808,-1.1112371719703784,937,7989
Elysium,Aerobraked Ammonia Asteroid,-0.7872366553199431,-0.42762050881161756,-0.3596161465083256,0.2920099198750712,-1.2315203081531543,948,7982
Elysium,Algae,-0.4620720629379029,-0.04492143664579166,-0.41715062629211125,0.27675321594381724,-1.5073018207557003,953,8037
Elysium,Anti-Gravity Technology,0.37842404507592514,0.5806130030364068,-0.2021889579604817,0.28467893469105465,-0.7102350519187712,971,7747
Elysium,Ants,0.15650753405286663,-0.45828568121246743,0.614793215265334,0.283667010825925,2.1673060024685347,944,7897
Elysium,Aquifer Pumping,-0.14972648616420442,-0.1392077982018967,-0.010518687962307732,0.28640371446617535,-0.0367267861099965,1001,7927
Elysium,Archaebacteria,-0.3757847021417753,0.0982987797743475,-0.4740834819161228,0.27439139045157024,-1.727763692351703,992,7983
Elysium,Arctic Algae,0.34635277703834644,0.5480752837602137,-0.2017225067218673,0.2889614400981655,-0.6980948968600741,949,7861
Elysium,Artificial Lake,0.0035379448780043787,-0.33814522887403914,0.3416831737520435,0.29510656151399955,1.157829808998789,972,7961
Elysium,Artificial Photosynthesis,0.10144566781572491,-0.22343090837482713,0.32487657619055205,0.2937094193808712,1.106115618884066,926,7881
Elysium,Asteroid,-0.36954982828970484,-0.3700543847069345,0.0005045564172296846,0.2920660582138217,0.00172754211946223,973,7989
Elysium,Asteroid Mining,0.518908780006996,0.03759107803742453,0.4813177019695715,0.28629349594519493,1.681203760429507,974,7937
Elysium,Asteroid Mining Consortium,0.7690341501843716,1.0079590071245552,-0.23892485694018362,0.28537305658790635,-0.8372369129619817,995,7900
Elysium,Beam From a Thorium Asteroid,0.01992021532963081,-0.04265446059497964,0.06257467592461045,0.2962323051813472,0.21123515170400997,942,7975
Elysium,Big Asteroid,0.12497582302086337,0.23354318158624626,-0.1085673585653829,0.2932483454281392,-0.3702232604479858,957,8045
Elysium,Biomass Combustors,-0.5695361676561289,-0.5159241080538121,-0.05361205960231685,0.28527447540088974,-0.18793149834725678,963,7811
Elysium,Birds,0.6506413606432709,-0.0808763334046781,0.7315176940479491,0.2858631230990662,2.558978878134067,969,7903
Elysium,Black Polar Dust,-0.2833111677365021,-0.28887064893158476,0.0055594811950826495,0.28375713824015847,0.01959239238724409,969,7962
Elysium,Breathing Filters,-0.16438795508434842,-0.36323050719450384,0.19884255211015542,0.2890998806822215,0.6877988037937764,951,7896
Elysium,Bribed Committee,0.10455753826907371,0.12521032935952514,-0.020652791090451428,0.28894173357856745,-0.0714773557791908,1005,7977
Elysium,Building Industries,0.2486218321841139,0.4133387942985192,-0.1647169621144053,0.2856258598319997,-0.5766878468612368,975,7845
Elysium,Bushes,-0.764003422616873,-0.1824552449387374,-0.5815481776781356,0.2874918160079999,-2.022833852292871,956,8023
Elysium,Business Contacts,0.45319384931427054,0.2522997502686116,0.2008940990456589,0.2963390455905642,0.6779197747812941,946,7959
Elysium,Business Network,0.06573920756235885,0.22640801009896375,-0.1606688025366049,0.30011593942685566,-0.5353557789814197,966,7822
Elysium,CEO's Favourite Project,-0.37382037942297996,-0.30995994183471925,-0.06386043758826071,0.2935910321209351,-0.21751494630788148,934,7915
Elysium,Callisto Penal Mines,-0.2517560355621749,-0.424361940822154,0.1726059052599791,0.28632744642871,0.6028269640680591,988,7887
Elysium,Capital,-0.3441986806363989,-0.38616610451463945,0.04196742387824054,0.2918782418964212,0.14378400940599578,918,8022
Elysium,Carbonate Processing,-0.16454500098271924,-0.3570072740308214,0.19246227304810215,0.2886371614409408,0.6667965832510538,924,7876
Elysium,Caretaker Contract,-0.3646440986721784,-0.4880477548029077,0.12340365613072929,0.29033119843217,0.4250444209824045,913,8072
Elysium,Cartel,0.7112979612865421,0.48975359948834873,0.22154436179819337,0.2923822805533562,0.7577215738891682,943,7852
Elysium,Cloud Seeding,-0.24953604216711392,-0.34000488995992806,0.09046884779281414,0.28920162984550757,0.31282274529760734,993,7980
Elysium,Colonizer Training Camp,-0.4925354084028619,-0.5069571834117622,0.014421775008900295,0.2856527960603951,0.050487078046493626,982,8020
Elysium,Comet,0.5116121751744569,0.039697678986325965,0.4719144961881309,0.2897210127129537,1.628858368846338,1001,7849
Elysium,Commercial District,0.1003623546906385,0.04652890484454344,0.05383344984609507,0.2868181070521286,0.18769195013308887,953,7938
Elysium,Convoy From Europa,-0.3528074960633962,-0.013939727052659891,-0.3388677690107363,0.28552467681175997,-1.1868248054585637,968,7940
Elysium,Corporate Stronghold,0.16346620349907345,0.0313480654837095,0.13211813801536396,0.2897448734669111,0.45598093396621175,935,7905
Elysium,Cupola City,-0.16614485040865562,-0.10095171990798013,-0.06519313050067549,0.28713169345950423,-0.22704958033436332,966,7838
Elysium,Decomposers,-0.28634466112748536,-0.31894731430607415,0.03260265317858879,0.28472377501906115,0.11450625497082627,991,7908
Elysium,Deep Well Heating,0.014953917840926475,-0.02638316596668704,0.041337083807613514,0.289297674478022,0.1428877155068659,1007,7956
Elysium,Deimos Down,0.6190559125394541,0.6810975251256455,-0.06204161258619134,0.27450276328171597,-0.2260145283948178,1016,7919
Elysium,Designed Microorganisms,0.49589844041805825,0.32148504393491695,0.1744133964831413,0.29020588718832785,0.6009988225013385,961,7969
Elysium,Development Center,0.555172388545991,1.3125133563967513,-0.7573409678507602,0.3006453427268134,-2.519051055245952,954,7897
Elysium,Domed Crater,-0.3464294008403505,-0.15513425320689955,-0.19129514763345096,0.27671149305087156,-0.691316235275716,1046,7819
Elysium,Dust Seals,-0.4639570317380336,-0.39157870269288475,-0.07237832904514885,0.297493277504989,-0.24329399861459072,938,8005
Elysium,Earth Catapult,2.606271312132943,2.741465159732552,-0.13519384759960884,0.2877840674721704,-0.469775303362416,922,7817
Elysium,Earth Office,0.891854317968901,0.8122977697413899,0.07955654822751113,0.2947126297568652,0.26994617873399057,956,7798
Elysium,Ecological Zone,0.05339168080938421,-0.1601277359349693,0.21351941674435349,0.2849827505337832,0.7492362830537067,996,8106
Elysium,Electro Catapult,0.3291346526969344,0.9253155785770262,-0.5961809258800917,0.28171065180802635,-2.116288191638431,1000,7869
Elysium,Energy Saving,-0.033592620030338305,-0.35425710865444515,0.32066448862410685,0.28701476391946323,1.117240396435097,1012,8066
Elysium,Energy Tapping,0.012538908016083355,0.36298817263386046,-0.3504492646177771,0.28877335113735914,-1.2135789650862934,940,7975
Elysium,Eos Chasma National Park,-0.30948383827012194,-0.16568631525849437,-0.14379752301162757,0.296910600229968,-0.4843125267344823,941,7987
Elysium,Equatorial Magnetizer,-0.26343208241600197,-0.5276436204952828,0.2642115380792808,0.28034137945066145,0.9424635727947561,974,7808
Elysium,Extreme-Cold Fungus,-0.249702315111996,-0.2542868532003143,0.004584538088318296,0.2862141371606591,0.016017860381735378,963,7951
Elysium,Farming,-0.6041375185568881,-0.4221443358143717,-0.1819931827425164,0.2887830399463976,-0.6302073098762899,981,7898
Elysium,Fish,-0.5383734379179522,-0.24935095014585387,-0.2890224877720984,0.29410974427512154,-0.9827028631249145,927,8037
Elysium,Flooding,-0.07914265822743533,-0.11633351073482558,0.03719085250739025,0.29300306177399327,0.1269299108419463,952,7979
Elysium,Food Factory,0.01709885851348923,-0.46574317056152004,0.4828420290750093,0.2933624357598338,1.6458890785536573,894,7957
Elysium,Fuel Factory,-0.15844016670451036,0.3394304942753079,-0.49787066097981825,0.2842921098893273,-1.7512644342244863,969,7952
Elysium,Fueled Generators,-0.14840412703419276,-0.3368158721147756,0.18841174508058284,0.28317470324740207,0.6653551426730819,967,7969
Elysium,Fusion Power,-0.3648385155177199,-0.3471027316515357,-0.017735783866184185,0.2937648592841674,-0.06037408255501329,969,7828
Elysium,GHG Factories,-0.06207307677166461,-0.29363369419175434,0.2315606174200897,0.2740883406546547,0.8448393567818743,1035,7973
Elysium,GHG Producing Bacteria,-0.006596403866566114,-0.24742880395630934,0.24083240008974321,0.2955405898165818,0.8148877290906418,937,7919
Elysium,Ganymede Colony,0.06507048157393977,-0.3295206039414387,0.39459108551537847,0.29320472045222606,1.3457869467680417,935,8074
Elysium,Gene Repair,-0.40611818528036175,-0.1594150993321559,-0.24670308594820586,0.2865508719732785,-0.8609399240327961,969,7857
Elysium,Geothermal Power,-0.4979063840201282,0.023260222677137773,-0.521166606697266,0.29357789933490097,-1.7752242518185666,926,7957
Elysium,Giant Ice Asteroid,0.5009537688325973,0.8718790970704792,-0.3709253282378818,0.29541126691461866,-1.2556234977492873,973,7926
Elysium,Giant Space Mirror,0.14102048348184779,0.19447538580308105,-0.05345490232123326,0.2797650446486482,-0.19107069787208866,981,8152
Elysium,Grass,-0.20337871628702278,-0.18768490079783365,-0.015693815489189133,0.2910895899102495,-0.053914038952845904,935,8029
Elysium,Great Dam,-0.4664438596997598,-0.5575605036537693,0.09111664395400948,0.28402044393628934,0.32081015961811715,968,7932
Elysium,Great Escarpment Consortium,0.6051867134344616,0.2121581399485948,0.39302857348586684,0.29236060653405926,1.34432808217642,922,7970
Elysium,Greenhouses,0.1658587906279689,-0.22086747682647404,0.38672626745444294,0.2905613409679844,1.3309625642767613,928,7737
Elysium,Hackers,0.41832855247906947,0.3557534476499074,0.06257510482916206,0.29077780341841736,0.21519904233927736,918,7985
Elysium,Heat Trappers,0.17513027632931955,-0.028782267062985138,0.2039125433923047,0.30509703420514717,0.6683530828922905,914,7748
Elysium,Heather,-0.21779704964761196,-0.40080570379981717,0.1830086541522052,0.2872861625336785,0.6370256490538458,981,7827
Elysium,Herbivores,-0.4379805358861441,-0.3218171333343215,-0.11616340255182261,0.28614874026169396,-0.40595461802692806,981,7896
Elysium,Hired Raiders,-0.32506474307345834,-0.1304886675168375,-0.19457607555662085,0.27669977004634333,-0.7032028813180151,993,7928
Elysium,House Printing,0.012195449342636725,-0.22756559310346822,0.23976104244610494,0.28366230034618833,0.8452340764123212,954,7794
Elysium,Ice Asteroid,-0.24040838662293804,0.2916297035167707,-0.5320380901397087,0.29283825359176807,-1.8168326153228525,941,8008
Elysium,Ice cap Melting,0.24675820685045705,-0.4324873860233809,0.6792455928738379,0.2831204841599764,2.3991396980305817,951,7753
Elysium,Immigrant City,-0.715850087893096,-0.8716422419016425,0.1557921540085465,0.28280339488031997,0.5508850205793197,983,7913
Elysium,Immigration Shuttles,0.13047365375963368,-0.1061033544553213,0.23657700821495498,0.2957457419647063,0.7999337763692557,941,8116
Elysium,Import of Advanced GHG,-0.30352071453470403,-0.2738598668080879,-0.029660847726616146,0.2896499393834179,-0.10240239576695798,885,8014
Elysium,Imported GHG,0.34708337064565237,-0.19532277277630267,0.542406143421955,0.27991892469560287,1.9377258754898163,975,7939
Elysium,Imported Hydrogen,-0.03783837427609255,-0.07106832877400204,0.03322995449790949,0.28277512920083037,0.11751370989316805,1001,8017
Elysium,Imported Nitrogen,-0.4280561229844073,-0.3582947685412191,-0.0697613544431882,0.2821739639714826,-0.24722817605609607,954,7954
Elysium,Indentured Workers,0.12409745822297054,-0.16193821170981357,0.2860356699327841,0.2943601970985714,0.9717199293659948,941,7919
Elysium,Industrial Center,0.03234452924014429,-0.21163913294319206,0.24398366218333634,0.29125747550039954,0.8376906438681319,972,7911
Elysium,Industrial Microbes,0.5463943663983659,0.3758482543800336,0.1705461120183323,0.287139128414262,0.5939493964482669,978,7971
Elysium,Insects,-0.37749659066119523,-0.07388454771982819,-0.303612042941367,0.293804382279807,-1.0333816010008305,941,7974
Elysium,Insulation,-0.38070005804686724,-0.4001422586982295,0.019442200651362262,0.28485547537374123,0.0682528591941347,968,7900
Elysium,Interstellar Colony Ship,-0.5301372959112026,-0.4266034825111752,-0.10353381340002743,0.2874704925206431,-0.36015457618695496,934,7786
Elysium,Invention Contest,0.43792029155649087,0.17656597448427616,0.2613543170722147,0.28871783295173004,0.9052240188984441,947,8068
Elysium,Inventors' Guild,0.07818275914524557,0.6254918892883703,-0.5473091301431248,0.28887724420801836,-1.8946079731673553,977,7882
Elysium,Investment Loan,-0.19661048769183448,-0.07767571395277326,-0.11893477373906122,0.28793377434660594,-0.41306294827327605,926,7939
Elysium,Io Mining Industries,0.5453656557364481,0.4960489649940797,0.04931669074236844,0.2883675191839059,0.17102026914104984,987,7959
Elysium,Ironworks,-0.3431471559255682,-0.3614378412090592,0.01829068528349098,0.2989062694474406,0.06119204296819609,951,7954
Elysium,Kelp Farming,0.724459060523917,0.8422212327074001,-0.11776217218348317,0.28354910563522645,-0.4153149131599768,971,8002
Elysium,Lagrange Observatory,-0.04305418850478232,-0.17607152934921505,0.13301734084443273,0.29583911869959034,0.4496272887410306,932,8012
Elysium,Lake Marineris,-0.31479733455067455,-0.4127894394807669,0.09799210493009236,0.2909627982604559,0.3367856836542194,941,7998
Elysium,Land Claim,-0.22111081155066428,-0.2584745516586589,0.03736374010799462,0.29573162279016835,0.12634340472444322,937,7868
Elysium,Large Convoy,0.37024214455361193,0.10448625670749001,0.2657558878461219,0.2983821401016599,0.8906561490428947,921,8005
Elysium,Lava Flows,0.1265083900706718,0.20353193386404786,-0.07702354379337606,0.2875369175861665,-0.26787358103431824,990,8116
Elysium,Lava Tube Settlement,-0.8156670174492033,-0.4761289093136186,-0.3395381081355847,0.2816992815455072,-1.2053211718281713,958,7802
Elysium,Lichen,-0.25004060503502434,-0.31209845721139007,0.062057852176365724,0.2840717222018488,0.21845839387093294,970,7875
Elysium,Lightning Harvest,-0.43153340575818044,-0.24019953966344743,-0.19133386609473302,0.29351977493472653,-0.651860223514011,958,7898
Elysium,Livestock,-0.40383328939200047,-0.4596611511625912,0.055827861770590737,0.28083939637720146,0.19878928131438914,967,8005
Elysium,Local Heat Trapping,0.12389401098570448,-0.331285241581273,0.45517925256697744,0.2869924570368674,1.5860321113195828,935,7881
Elysium,Lunar Beam,-0.503512406126595,-0.26876154337658376,-0.23475086275001122,0.2948559793329505,-0.7961543234805195,952,7829
Elysium,Magnetic Field Dome,-0.3687713302090485,-0.34014293560880965,-0.02862839460023886,0.2938137908725621,-0.09743720509244597,936,7854
Elysium,Magnetic Field Generators,-0.5674996515101853,-0.2885632767934646,-0.2789363747167207,0.28611724698535973,-0.9749023439016717,927,8102
Elysium,Mangrove,-0.7426974865047032,-0.20764249783351632,-0.535054988671187,0.2775266090261093,-1.9279412181368516,977,7940
Elysium,Mars University,0.7946356350152056,0.8675517816847262,-0.07291614666952062,0.2834416200086739,-0.25725278689590203,1018,8126
Elysium,Martian Rails,-0.5690048821867865,-0.3613599364635341,-0.20764494572325237,0.2887016565324836,-0.7192371121704629,946,7927
Elysium,Martian Survey,-0.043685860123578404,-0.1978550176110867,0.1541691574875083,0.29243929939098146,0.5271834456195621,975,7933
Elysium,Mass Converter,0.9100555736178554,0.7172471416342088,0.1928084319836466,0.28435309632501227,0.6780598997356049,999,7920
Elysium,Media Archives,0.04503527381494685,-0.22815368988540724,0.27318896370035406,0.2838848740304453,0.9623230706932833,966,7964
Elysium,Media Group,1.3829531970638338,1.1572625215738892,0.2256906754899446,0.27142828379239886,0.8314928434744975,1003,7827
Elysium,Medical Lab,0.017113927308333384,0.001794316850398098,0.015319610457935286,0.2925843089827308,0.05235964468224267,965,7881
Elysium,Methane From Titan,-0.3981252057459372,0.09909386728934567,-0.49721907303528284,0.28507209474401546,-1.7441871098669541,989,7918
Elysium,Micro-Mills,-0.09701919345691173,-0.37715437098445526,0.2801351775275435,0.28301482935080047,0.9898250850322491,975,7976
Elysium,Mine,0.7430287336938192,0.5925952462359474,0.15043348745787177,0.28599814860986317,0.5259946198570734,963,8049
Elysium,Mineral Deposit,0.15704909119960822,-0.06676991573190517,0.2238190069315134,0.3022679134715319,0.7404656496978567,935,7950
Elysium,Mining Area,1.0173478188411351,1.1361983598165342,-0.11885054097539904,0.27731752943047056,-0.42857204598455584,957,7966
Elysium,Mining Expedition,-0.2426740791117974,-0.41251312212211305,0.16983904301031566,0.2882521578577924,0.5892030237432075,962,7991
Elysium,Mining Rights,0.5867909026969345,1.2294105141944018,-0.6426196114974674,0.2746226963980321,-2.3400091104125953,1024,8083
Elysium,Miranda Resort,-0.17753201396973223,0.11140222768496758,-0.28893424165469983,0.30011488104809714,-0.962745468154225,966,8042
Elysium,Mohole Area,0.4774809346059244,0.5622684513860018,-0.0847875167800774,0.2899798481213221,-0.2923910655495064,901,8070
Elysium,Moss,-0.5235557026330148,-0.3493093817091865,-0.17424632092382825,0.28728363373789995,-0.6065306215208902,985,8021
Elysium,Natural Preserve,1.0243105320939194,0.8881422918747849,0.13616824021913454,0.28673071856262505,0.47489937911690455,995,7925
Elysium,Nitrite Reducing Bacteria,-0.7616409419256095,-0.25583213453072173,-0.5058088073948878,0.2901662365779511,-1.7431690652920118,967,7863
Elysium,Nitrogen-Rich Asteroid,0.5969777899518364,0.6867789587789623,-0.08980116882712597,0.28777017864057086,-0.31205863391178185,969,7792
Elysium,Nitrophilic Moss,-0.4161844962392358,0.0218336656908156,-0.4380181619300514,0.29052131444519186,-1.507697164204747,940,7855
Elysium,Noctis City,-0.0033059520546854506,-0.25072985050945,0.24742389845476456,0.2937743406512033,0.8422243341821662,926,8100
Elysium,Noctis Farming,-0.29367307873745013,-0.29615687570816474,0.0024837969707146024,0.28852057903930195,0.0086087341810591,983,7884
Elysium,Nuclear Power,-0.06471150114921943,-0.40771750483043767,0.34300600368121825,0.2999959039228552,1.1433689566955663,910,7875
Elysium,Nuclear Zone,1.9932498790343829,1.135874399341392,0.8573754796929909,0.2862444622387607,2.9952561282315444,972,8070
Elysium,Olympus Conference,1.130495909241437,0.8101924620084391,0.320303447232998,0.29654847629294495,1.0801048490857417,955,7807
Elysium,Open City,-0.49242272435224593,-0.47225187753562886,-0.020170846816617072,0.2905001802633995,-0.06943488571445276,976,7868
Elysium,Optimal Aerobraking,0.8077000535408163,0.5827870342310634,0.22491301930975294,0.29378808391381245,0.7655620892225665,948,7821
Elysium,Ore Processor,-0.06108856158877987,-0.3781333965134381,0.3170448349246582,0.2968120509988727,1.068166989371541,896,7993
Elysium,Permafrost extraction,-0.18259309599416504,-0.40257551546065784,0.2199824194664928,0.288782862211238,0.7617571824798272,955,7902
Elysium,Peroxide Power,-0.29378156057836485,-0.2661704672813893,-0.02761109329697553,0.2870121742286908,-0.096201819212641,919,7957
Elysium,Pets,-0.63922973653702,-0.5847787917019034,-0.05445094483511659,0.2856649791384395,-0.19061120127269246,966,7997
Elysium,Phobos Space Haven,-0.5991006414207126,-0.5772117210027481,-0.02188892041796453,0.28654842768802924,-0.07638820633067796,952,7934
Elysium,Physics Complex,-0.944339476130943,-0.32768227178427023,-0.6166572043466728,0.2857624420827146,-2.1579365008652185,947,8048
Elysium,Plantation,-0.5926436129452171,-0.38780336341629623,-0.20484024952892083,0.2978298534208898,-0.6877760814643483,911,7920
Elysium,Power Grid,-0.617595105452382,-0.21416899720932783,-0.40342610824305425,0.2867789797760575,-1.4067492274297273,951,7851
Elysium,Power Infrastructure,-0.28278652956907546,-0.3700329624212943,0.08724643285221884,0.2847843080082076,0.3063596918749623,1015,7894
Elysium,Power Plant,0.0040600258312627775,0.047218128027083923,-0.04315810219582115,0.2808773195773026,-0.153654635628005,1005,7963
Elysium,Power Supply Consortium,-0.17116258721813987,-0.35609832852213036,0.1849357413039905,0.2890507073717007,0.63980380115858,942,7894
Elysium,Predators,-0.1231648125437073,-0.3098748923052875,0.18671007976158016,0.2970122507508073,0.6286275373813774,935,7897
Elysium,Protected Habitats,-0.39483159202880397,-0.6346164187819832,0.2397848267531792,0.2916112962730941,0.8222755079028921,948,7980
Elysium,Protected Valley,0.14713669143291813,0.04888353521553741,0.09825315621738072,0.2864386757044937,0.34301637506083227,981,7927
Elysium,Psychrophiles,1.2448519084141902,0.7012032760116915,0.5436486324024987,0.28553419256813484,1.9039703354363489,962,7832
Elysium,Quantum Extractor,0.0746609684864081,0.4912984869657986,-0.41663751847939046,0.3103799318072144,-1.3423468329717128,912,8018
Elysium,Rad-Chem Factory,-0.5780448344825527,-0.3693958543208677,-0.20864898016168504,0.29442046333103083,-0.7086768963035397,975,8046
Elysium,Rad-Suits,-0.2660093802248763,-0.38649125694639946,0.12048187672152316,0.289276019351518,0.41649451963426615,972,7811
Elysium,Regolith Eaters,0.031915401360036025,-0.25597713857945464,0.28789253993949065,0.2918228869016748,0.9865317384667351,935,7912
Elysium,Release of Inert Gases,-0.04051769904130689,-0.26239710017947016,0.22187940113816326,0.2792824600595139,0.7944623557486629,978,7941
Elysium,Research,0.6897519366475517,0.6881273604581707,0.001624576189381055,0.295429267006391,0.0054990360496203336,972,8079
Elysium,Research Coordination,-0.06147263475245829,0.06307147457666801,-0.1245441093291263,0.2807802936985165,-0.44356428183971347,988,7856
Elysium,Research Outpost,1.7934159982626836,1.907954799315748,-0.11453880105306435,0.27369625855920304,-0.41848873512565227,981,8002
Elysium,Restricted Area,1.678269461550053,2.114316536190516,-0.436047074640463,0.2853914253332187,-1.5278912957225013,994,8023
Elysium,Robotic Workforce,0.12435820776781774,0.427296086314301,-0.30293787854648324,0.29545983218978417,-1.0253098578621531,917,7930
Elysium,Rover Construction,-0.1603980575834394,-0.5013921985355496,0.3409941409521102,0.29152725659846,1.169681850441121,963,7890
Elysium,SF Memorial,-0.34843148486920317,-0.38247055745286845,0.034039072583665286,0.29415464238067557,0.11571829126400174,945,7671
Elysium,Sabotage,0.25689984322216614,0.1685513398181926,0.08834850340397354,0.28992658271329574,0.3047271573967404,971,7836
Elysium,Satellites,0.35896936344073604,-0.2546237495130989,0.613593112953835,0.27929991233147056,2.196896904950075,968,7836
Elysium,Search For Life,-0.05873215271409575,-0.4583282524678587,0.3995960997537629,0.29633310588361383,1.3484693131475702,961,7948
Elysium,Security Fleet,-0.4234167876322837,-0.4406419628250176,0.01722517519273392,0.2906668615729088,0.05926088409088658,972,7872
Elysium,Shuttles,-0.023740883783752276,-0.3245976054259965,0.30085672164224425,0.2905200583511197,1.0355798609906368,932,8041
Elysium,Small Animals,-0.06220004956179248,-0.08620167661984092,0.02400162705804844,0.28921524914875063,0.08298880203824868,974,7971
Elysium,Soil Factory,-0.2167787580739209,-0.36913992851324917,0.15236117043932826,0.29470261405968623,0.5169997250464514,947,7942
Elysium,Solar Power,-0.1565153961789209,-0.5366067304621813,0.3800913342832604,0.2852709111437163,1.3323872832297812,1023,7919
Elysium,Solar Wind Power,0.1853652513665575,0.36836070651020675,-0.18299545514364926,0.3017177813707544,-0.6065120004272545,902,7842
Elysium,Soletta,-0.16859405392767124,-0.5992599117986341,0.4306658578709629,0.2855630560775612,1.5081287607245337,951,8011
Elysium,Space Elevator,1.4571304554251612,1.214110587412749,0.24301986801241227,0.2854687967612009,0.8513009855003598,953,7950
Elysium,Space Hotels,0.4483075052950256,0.8314805991706776,-0.383173093875652,0.2934239954578214,-1.305868299140967,943,7970
Elysium,Space Mirrors,-0.7896532260909443,-0.3421602034212844,-0.44749302266965996,0.28812389241730957,-1.5531270902779737,990,8019
Elysium,Space Station,-0.243955878000256,-0.25906507524207495,0.015109197241818945,0.29669787754807037,0.0509245208178848,961,7898
Elysium,Special Design,-0.023352340018986496,-0.4571244083325793,0.4337720683135928,0.282061951714837,1.5378609758473691,961,7938
Elysium,Sponsors,0.377443629732425,0.4810641161448805,-0.10362048641245547,0.28287111420283406,-0.36631695924297847,958,7806
Elysium,Standard Technology,-0.1288843146371014,-0.18162654164077516,0.05274222700367376,0.29424991284216695,0.17924296559423017,949,7842
Elysium,Steelworks,-0.4745195712716314,-0.14250226594500587,-0.33201730532662554,0.2832030723050579,-1.1723647721200792,1018,8035
Elysium,Strip Mine,0.21611538074832629,0.20889729508013688,0.007218085668189406,0.2961162832096359,0.024375848534743876,934,7952
Elysium,Subterranean Reservoir,-0.23192895522798737,0.048235798287265944,-0.28016475351525333,0.29521998565429936,-0.9490033437076458,959,8090
Elysium,Symbiotic Fungus,-0.3577170015186472,-0.25588326939590245,-0.10183373212274477,0.2895229198186931,-0.35172943194450973,937,8006
Elysium,Tardigrades,0.01708496325594063,-0.21543037889702574,0.23251534215296638,0.3015826845140575,0.7709837271580102,966,7916
Elysium,Technology Demonstration,0.7391346526969345,0.14761239062423587,0.5915222620726985,0.29446954383584567,2.008772297356657,952,7886
Elysium,Tectonic Stress Power,-0.4644405874311339,-0.18691874108469764,-0.2775218463464363,0.2928110035510452,-0.9477848953106586,937,8053
Elysium,Terraforming Ganymede,0.136503073749566,0.0008373746485694639,0.13566569910099652,0.29044840999414584,0.46709052083890196,950,8053
Elysium,Titanium Mine,0.4543520440012822,0.5284695764487938,-0.07411753244751157,0.29634922564106386,-0.2501019946557317,920,7911
Elysium,Toll Station,-0.2659347176339087,-0.4360459063389958,0.17011118870508712,0.30117117516749553,0.5648322373828779,937,8043
Elysium,Towing a Comet,-0.8328992456081503,-0.3377040805224552,-0.4951951650856951,0.28875119002851857,-1.7149545428255624,944,8012
Elysium,Trans-Neptune Probe,-0.0795031508933507,-0.2485687920933103,0.1690656411999596,0.29535259819034826,0.5724196849319758,947,7872
